,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Label,Score
325,15569364,666,France,Male,36,3,0.0,2,1,0,35156.54,0,0,0.9434
326,15712877,724,Spain,Male,36,1,0.0,2,1,0,52462.25,0,0,0.954
327,15569654,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0,0,0.5647
328,15716236,499,France,Male,35,10,0.0,2,1,0,10722.54,0,0,0.9681
329,15787830,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0,0,0.5694
330,15807340,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0,0,0.8552
331,15751193,621,Spain,Male,33,4,0.0,2,1,1,40299.23,0,0,0.9667
332,15692599,687,France,Male,34,5,128270.56,1,1,0,191092.62,0,0,0.7691
333,15780254,654,France,Male,40,6,0.0,1,0,0,183872.88,1,1,0.5077
334,15683183,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0,1,0.857
335,15722053,576,Spain,Male,33,3,0.0,2,0,1,190112.05,0,0,0.9706
336,15786680,805,Spain,Male,37,5,0.0,2,1,0,21928.81,0,0,0.9525
337,15733444,736,France,Female,29,9,0.0,2,0,0,176152.7,0,0,0.924
338,15732202,615,France,Male,34,1,83503.11,2,1,1,73124.53,1,0,0.9505
339,15715643,662,France,Male,44,8,0.0,2,1,1,175314.87,0,0,0.9107
340,15667190,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0,0,0.7906
341,15798895,525,France,Female,59,6,55328.4,1,1,0,83342.73,1,1,0.9516
342,15762993,796,Spain,Male,32,5,102773.15,2,0,1,117832.88,0,0,0.9577
343,15783026,701,France,Female,41,2,0.0,1,1,0,47856.78,0,1,0.6491
344,15731951,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,1,0,0.7384
345,15684861,726,France,Female,32,8,0.0,2,0,0,185075.63,0,0,0.9313
346,15803764,561,France,Male,28,7,0.0,2,1,0,7797.01,0,0,0.9753
347,15621974,778,Germany,Female,33,4,111063.73,2,1,0,83556.65,0,0,0.7638
348,15732334,653,France,Female,40,0,0.0,2,1,0,35795.85,0,0,0.8281
349,15749807,516,Spain,Female,31,3,0.0,2,1,0,124202.26,0,0,0.9078
350,15607827,711,Germany,Male,34,4,133467.77,2,1,1,42976.64,0,0,0.894
351,15612776,850,Spain,Female,39,10,0.0,2,1,1,143030.09,0,0,0.9342
352,15605698,746,France,Male,58,3,0.0,3,1,1,80344.96,1,1,0.7992
353,15723706,573,France,Female,33,0,90124.64,1,1,0,137476.71,0,0,0.6038
354,15752463,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0,0,0.8165
355,15578515,659,France,Female,38,3,0.0,2,1,0,158553.1,0,0,0.8908
356,15657085,578,France,Male,23,10,88980.32,1,1,1,125222.36,0,0,0.9057
357,15719950,682,France,Male,61,10,73688.2,1,1,1,172141.33,0,0,0.5838
358,15806880,627,Spain,Female,30,6,0.0,1,1,1,113408.47,0,0,0.7309
359,15611800,624,France,Female,62,7,125163.62,2,1,1,151411.5,0,0,0.7041
360,15736397,544,France,Male,23,1,96471.2,1,1,0,35550.97,0,0,0.8286
361,15580805,655,France,Male,27,10,0.0,2,1,0,51620.94,0,0,0.9594
362,15730059,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0,0,0.8807
363,15604891,624,Spain,Female,38,8,0.0,2,1,0,95403.41,0,0,0.9004
364,15718242,725,Germany,Female,47,1,104887.43,1,0,0,86622.56,1,1,0.8982
365,15663921,429,France,Male,60,7,0.0,2,1,1,163691.48,0,0,0.8829
366,15717937,554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,1,0.7869
367,15716609,484,Germany,Male,54,3,134388.11,1,0,0,49954.79,1,1,0.9402
368,15684198,551,France,Female,38,10,0.0,2,1,1,216.27,0,0,0.9519
369,15698285,676,France,Female,41,4,101457.14,1,1,1,79101.67,0,0,0.6449
370,15573926,735,Spain,Male,38,7,86131.71,2,0,0,93478.96,0,0,0.9385
371,15805112,578,France,Male,38,7,82259.29,1,1,0,8996.97,0,0,0.7822
372,15625126,629,France,Female,40,6,0.0,2,1,1,139356.3,0,0,0.9108
373,15590637,721,France,Male,41,7,0.0,2,0,1,61018.85,0,0,0.9541
374,15802625,733,Germany,Male,48,7,85915.52,1,1,1,23860.5,0,1,0.5363
375,15750658,798,France,Male,37,8,0.0,3,0,0,110783.28,0,1,0.766
376,15606613,655,France,Female,59,7,0.0,1,1,0,88958.49,1,1,0.9386
377,15604497,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0,1,0.7019
378,15802758,594,Germany,Female,23,4,104753.84,2,1,0,56756.52,1,0,0.8148
379,15628558,447,France,Female,44,5,89188.83,1,1,1,75408.24,0,0,0.5154
380,15722632,716,Germany,Male,50,2,119655.77,1,1,1,12944.17,1,1,0.6866
381,15752026,691,France,Male,58,3,0.0,1,0,1,194930.3,1,0,0.5141
382,15583221,667,Germany,Male,70,3,77356.92,2,1,1,20881.96,0,0,0.9475
383,15643042,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0,0,0.703
384,15734044,671,France,Female,31,7,41299.03,1,0,1,102681.32,0,0,0.6697
385,15691513,592,France,Male,60,9,0.0,4,1,1,13614.01,1,1,0.8101
386,15585066,660,France,Female,43,1,0.0,1,0,1,112026.1,1,1,0.5014
387,15781326,636,France,Male,35,9,95478.17,1,0,0,169286.74,0,0,0.7289
388,15791040,801,Spain,Male,58,1,79954.61,2,1,1,30484.19,0,0,0.8658
389,15758510,474,France,Male,26,6,0.0,2,0,0,152491.22,0,0,0.9706
390,15774258,678,France,Male,40,1,0.0,2,1,1,187343.4,0,0,0.9601
391,15598948,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0,0,0.7978
392,15658233,724,France,Female,41,5,109798.25,1,0,1,149593.61,0,0,0.6606
393,15682834,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0,0,0.9058
394,15579345,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,0,0,0.7567
395,15725478,775,France,Male,60,7,0.0,2,1,1,111558.7,0,0,0.8903
396,15813590,610,Spain,Male,42,6,0.0,2,1,0,158302.59,1,0,0.9044
397,15726358,681,France,Male,34,7,0.0,2,0,0,130686.59,0,0,0.9554
398,15785024,629,France,Female,40,9,137409.19,1,1,0,175877.7,1,1,0.5776
399,15605742,737,France,Male,43,0,80090.93,1,1,0,39920.0,1,1,0.6612
400,15615352,588,France,Male,31,4,99607.37,2,0,1,35877.03,0,0,0.96
401,15685826,563,France,Male,30,7,90727.79,1,1,0,122268.75,0,0,0.7889
402,15594450,695,France,Male,49,9,159458.53,1,1,0,135841.35,0,1,0.7588
403,15665168,681,Germany,Female,44,3,105206.7,2,1,1,163558.36,0,0,0.6448
404,15639946,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,1,0.9274
405,15634719,704,France,Male,31,0,0.0,2,1,0,183038.33,0,0,0.9655
406,15815236,574,Spain,Male,34,5,0.0,2,0,0,28269.86,0,0,0.9564
407,15610337,666,Spain,Male,35,2,104832.49,1,1,0,175015.12,0,0,0.7273
408,15662626,666,France,Female,40,2,0.0,2,0,0,36371.27,0,0,0.8745
409,15663706,777,France,Female,32,2,0.0,1,1,0,136458.19,1,0,0.5743
410,15674851,622,France,Male,38,5,0.0,2,0,0,105295.77,0,0,0.9477
411,15623630,634,Germany,Female,56,3,116251.24,1,0,1,42429.88,1,1,0.7535
412,15786200,564,France,Male,31,4,0.0,2,1,0,53520.03,0,0,0.9595
413,15775750,686,France,Male,37,9,134560.62,1,1,0,27596.39,0,0,0.6856
414,15655175,740,Germany,Male,40,4,114318.78,2,1,0,129333.69,1,0,0.7848
415,15761132,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0,0,0.6067
416,15701765,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0,0,0.9074
417,15751175,648,France,Female,44,2,0.0,2,1,1,58652.23,0,0,0.8366
418,15681509,679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,0,0.9421
419,15688172,677,Spain,Male,40,5,0.0,2,1,0,88947.56,0,0,0.9314
420,15692671,701,Spain,Male,36,8,0.0,2,1,0,169161.46,0,0,0.9542
421,15767891,619,Germany,Female,28,6,99152.73,2,1,0,48475.12,0,0,0.8424
422,15585867,596,Spain,Male,36,2,0.0,2,0,1,125557.95,0,0,0.9654
423,15590094,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0,0,0.8277
424,15755863,630,Spain,Female,49,1,0.0,2,0,1,162858.29,0,0,0.8065
425,15680224,687,France,Female,26,6,0.0,2,1,1,32909.13,0,0,0.9452
426,15618661,535,France,Male,30,6,103804.97,1,1,1,125710.53,0,0,0.8805
427,15803526,685,Germany,Male,30,3,90536.81,1,0,1,63082.88,0,0,0.7957
428,15657812,688,France,Male,52,1,0.0,2,1,1,172033.57,0,0,0.8709
429,15686345,828,Spain,Male,34,9,0.0,2,1,1,81853.98,0,0,0.97
430,15684318,582,Germany,Female,50,6,96486.57,2,1,1,20344.02,0,0,0.5906
431,15795519,716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0,0,0.5929
432,15614049,664,France,Male,55,8,0.0,2,1,1,139161.64,0,0,0.8607
433,15740404,758,France,Female,34,3,0.0,2,1,1,124226.16,0,0,0.9328
434,15809279,773,France,Male,45,8,96877.21,1,1,1,113950.51,0,0,0.6177
435,15658211,559,Spain,Female,39,2,0.0,2,1,1,121151.1,0,0,0.9262
436,15665802,642,Spain,Female,36,6,0.0,2,1,1,97938.59,0,0,0.9368
437,15689886,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1,1,0.8978
438,15657565,629,Spain,Female,44,6,125512.98,2,0,0,79082.76,0,0,0.6324
439,15611088,790,France,Female,31,9,0.0,2,1,0,84126.75,0,0,0.9108
440,15794187,695,France,Male,36,6,114007.5,2,1,0,118120.88,0,0,0.9266
441,15662641,850,France,Male,19,8,0.0,1,1,1,68569.89,0,0,0.8809
442,15672132,695,France,Female,42,7,121453.63,1,0,0,46374.64,0,1,0.6145
443,15605665,673,Germany,Female,69,3,78833.15,2,1,1,37196.15,0,0,0.9124
444,15682322,714,France,Male,37,9,148466.93,2,0,1,151280.96,0,0,0.951
445,15678067,667,Spain,Male,45,3,0.0,2,0,0,163655.01,0,0,0.8139
446,15752409,553,France,Male,31,6,0.0,2,0,0,124596.63,0,0,0.9636
447,15680421,591,France,Female,42,10,0.0,2,0,0,171099.22,0,0,0.836
448,15645517,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0,0,0.9863
449,15805303,661,Germany,Male,44,1,141136.62,1,1,0,189742.78,1,1,0.7946
450,15803456,641,France,Female,40,9,0.0,1,0,0,151648.66,1,1,0.6079
451,15657214,601,France,Male,74,2,0.0,2,0,1,51554.58,0,0,0.9687
452,15641782,540,France,Female,31,7,0.0,1,0,1,183051.6,1,0,0.7726
453,15758116,666,France,Male,53,5,64646.7,1,1,0,128019.48,1,1,0.8938
454,15752626,553,France,Male,32,7,64082.09,1,0,1,109159.58,0,0,0.8623
455,15761733,707,France,Female,42,10,0.0,2,1,1,152944.39,0,0,0.8956
456,15585362,749,France,Female,60,6,0.0,1,1,0,17978.68,1,1,0.9386
457,15672930,722,Spain,Male,37,9,0.0,2,1,0,31921.95,0,0,0.9516
458,15738828,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0,1,0.7667
459,15789560,668,France,Male,42,8,187534.79,1,1,1,32900.41,1,0,0.7052
460,15768887,597,Spain,Male,26,5,0.0,2,0,1,95159.13,0,0,0.9765
461,15758362,731,France,Female,41,9,152243.57,1,1,1,88783.59,0,0,0.6577
462,15796790,573,France,Female,47,8,154543.98,1,1,0,29586.73,0,1,0.8308
463,15694530,672,France,Male,28,4,167268.98,1,1,1,169469.3,0,0,0.8818
464,15753161,768,France,Female,36,5,180169.44,2,1,0,17348.56,0,0,0.8471
465,15796343,707,France,Female,31,2,82787.93,2,0,0,91423.69,0,0,0.8839
466,15643523,710,Spain,Female,30,10,0.0,2,1,0,19500.1,0,0,0.9076
467,15698786,819,France,Female,39,9,133102.92,1,1,0,27046.46,1,1,0.552
468,15813144,554,France,Female,26,7,92606.86,2,1,0,192709.69,0,0,0.9061
469,15711991,615,France,Male,30,8,0.0,2,0,0,3183.15,0,0,0.9759
470,15693543,708,France,Female,33,8,0.0,2,0,1,15246.83,0,0,0.9381
471,15605455,664,France,Male,40,9,0.0,2,1,0,194767.3,0,0,0.9406
472,15700383,763,France,Female,35,7,115651.6,2,1,1,104706.29,0,0,0.8928
473,15727177,557,France,Male,42,6,177822.03,1,1,0,150944.31,1,1,0.5264
474,15809347,763,Germany,Male,32,9,160680.41,1,1,0,30886.35,0,0,0.6497
475,15635034,727,Germany,Male,37,9,101191.83,1,1,1,34551.35,1,0,0.5766
476,15760521,796,France,Female,50,1,94164.0,1,1,1,189414.74,0,1,0.5364
477,15813503,606,Spain,Male,37,8,154712.58,2,1,0,89099.18,0,0,0.9245
478,15794048,667,Germany,Female,48,1,97133.92,2,0,0,113316.77,1,1,0.5678
479,15682084,680,France,Male,31,9,0.0,2,1,0,36145.53,0,0,0.9594
480,15574283,580,France,Male,31,2,0.0,2,0,1,64014.24,0,0,0.9719
481,15737104,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1,0,0.5248
482,15665759,724,France,Female,69,5,117866.92,1,1,1,62280.91,0,0,0.8074
483,15765283,624,Germany,Female,40,3,149961.99,2,1,0,104610.86,0,0,0.7449
484,15673971,655,Germany,Female,44,6,146498.76,1,1,0,64853.51,1,1,0.8295
485,15643487,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,1,0,0.6062
486,15597930,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,1,0.8433
487,15776824,714,France,Male,28,6,122724.37,1,1,1,67057.27,0,0,0.8843
488,15717527,619,France,Female,49,9,145359.99,1,1,0,38186.85,0,1,0.8435
489,15813113,795,Spain,Female,56,5,0.0,1,1,0,35418.69,1,1,0.9323
490,15700801,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1,1,0.8012
491,15781875,850,Spain,Male,33,3,100476.46,2,1,1,136539.13,0,0,0.9618
492,15647203,750,France,Female,35,3,0.0,1,1,0,191520.5,0,0,0.5752
493,15576304,698,France,Male,29,5,95167.55,1,1,1,152723.23,0,0,0.8863
494,15722583,636,Spain,Female,29,6,157576.47,2,1,1,101102.39,0,0,0.903
495,15698510,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0,0,0.7988
496,15573309,626,Spain,Female,48,2,0.0,2,1,1,95794.98,0,0,0.7989
497,15774536,607,France,Female,32,6,0.0,2,0,0,196062.01,0,0,0.9433
498,15776733,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0,0.7286
499,15602735,692,Germany,Male,45,6,152296.83,4,0,1,108040.86,1,1,0.8647
500,15694404,781,France,Female,42,3,156555.54,1,1,1,175674.01,0,0,0.6115
501,15610042,574,France,Male,33,8,100267.03,1,1,0,103006.27,0,0,0.7185
502,15779738,534,France,Male,24,1,0.0,1,1,1,169653.32,0,0,0.8725
503,15806438,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1,1,0.7882
504,15677135,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0,0,0.7135
505,15581479,523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0,0.8831
506,15571940,579,Spain,Male,22,3,118680.57,1,1,1,49829.8,0,0,0.8956
507,15623107,686,Spain,Male,45,3,74274.87,3,1,0,64907.48,1,1,0.9253
508,15728005,698,France,Female,57,9,111359.55,2,1,0,105715.01,0,1,0.7639
509,15666181,650,France,Male,33,0,98064.97,1,1,0,52411.99,0,0,0.6976
510,15804235,698,France,Female,37,2,166178.02,2,1,1,71972.95,0,0,0.891
511,15582951,696,France,Female,25,8,126442.59,1,1,0,121904.44,0,0,0.6553
512,15805151,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0,0,0.9537
513,15644788,731,France,Female,30,5,0.0,2,1,0,189528.72,0,0,0.928
514,15804516,589,France,Male,38,2,0.0,1,1,0,79915.28,0,0,0.5831
515,15596060,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0,0.8789
516,15636634,630,Germany,Female,25,7,79656.81,1,1,0,93524.22,0,0,0.6382
517,15785485,595,Germany,Female,41,2,138878.81,1,0,1,112269.67,0,1,0.5604
518,15694349,714,Spain,Male,44,7,0.0,1,0,1,6923.11,0,0,0.6691
519,15674727,777,France,Female,42,5,147531.82,1,1,1,38819.45,0,0,0.6085
520,15731117,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0,0,0.7721
521,15677371,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,1,0.5351
522,15707479,664,France,Male,40,7,125608.72,1,1,0,122073.48,0,0,0.5245
523,15684103,674,France,Female,26,10,0.0,2,1,1,138423.1,0,0,0.9452
524,15597109,627,France,Male,70,1,94416.78,1,0,1,145299.5,0,0,0.8651
525,15586752,628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0,0,0.6991
526,15795290,767,France,Female,42,2,133616.39,1,1,0,28615.8,0,1,0.6591
527,15624892,712,Germany,Male,37,7,93978.96,2,1,0,60651.77,0,0,0.8785
528,15804357,481,France,Male,40,3,0.0,1,1,1,32319.93,0,0,0.6557
529,15791767,769,France,Female,26,7,0.0,2,1,0,176843.53,0,0,0.9219
530,15617617,811,Spain,Male,39,7,0.0,2,1,1,177519.39,0,0,0.9648
531,15683213,554,France,Female,35,10,74988.59,2,0,1,190155.13,0,0,0.9135
532,15625881,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0,0,0.8612
533,15593425,662,Spain,Female,54,1,187997.15,1,0,0,111442.71,1,1,0.916
534,15650322,701,France,Female,34,3,105588.66,1,0,1,74694.41,0,0,0.7705
535,15700300,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1,1,0.69
536,15604515,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,0,0,0.8369
537,15723411,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0,0,0.7558
538,15735968,605,France,Male,41,10,0.0,2,0,1,97213.09,0,0,0.9501
539,15641474,638,France,Male,46,9,139859.54,1,1,0,38967.29,0,1,0.7257
540,15687153,850,Germany,Male,49,8,98649.55,1,1,0,119174.88,1,1,0.8551
541,15682467,725,France,Female,36,1,118851.05,1,1,1,102747.02,0,0,0.7438
542,15603082,701,France,Male,51,9,0.0,2,0,0,61961.57,0,0,0.643
543,15599976,749,France,Female,27,9,0.0,2,1,0,132734.87,0,0,0.9108
544,15688157,683,Germany,Female,39,2,47685.47,2,1,1,86019.48,0,0,0.8498
545,15609653,614,Germany,Female,44,6,118715.86,1,1,0,133591.11,1,1,0.8726
546,15627195,568,Germany,Male,26,1,112930.28,2,1,0,22095.73,0,0,0.9076
547,15633227,518,France,Female,28,9,85146.36,1,0,0,2803.89,0,0,0.7719
548,15659305,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0,0,0.8345
549,15801414,767,France,Female,35,2,0.0,2,0,0,144251.38,0,0,0.9129
550,15760085,684,Germany,Female,48,10,126384.42,1,1,1,198129.36,0,1,0.7089
551,15636820,725,Germany,Male,40,8,104149.66,1,1,0,62027.9,0,1,0.7182
552,15720371,652,France,Female,51,3,0.0,1,1,0,173989.47,1,1,0.9108
553,15797748,729,France,Male,44,5,0.0,2,0,1,9200.54,0,0,0.9393
554,15622911,759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0,0.7103
555,15641585,850,France,Male,40,6,97339.99,1,0,1,88815.25,0,0,0.7572
556,15570326,621,France,Male,34,6,0.0,2,1,1,99128.13,0,0,0.9649
557,15756926,833,Germany,Male,29,1,96462.25,2,0,1,48986.18,0,0,0.9398
558,15754929,757,France,Male,31,10,39539.39,2,0,0,192519.39,0,0,0.9557
559,15694188,700,Spain,Female,46,5,56580.95,2,0,1,45424.13,0,0,0.7341
560,15687094,717,Germany,Female,28,9,82498.14,2,0,0,40437.67,0,0,0.8955
561,15713599,728,France,Male,30,10,114835.43,1,0,1,37662.49,0,0,0.883
562,15765266,615,France,Male,32,1,0.0,2,0,0,2139.25,0,0,0.9738
563,15711889,668,France,Male,42,3,150461.07,1,1,0,108139.23,0,1,0.5184
564,15782236,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0,0,0.9599
565,15750867,489,Germany,Female,46,8,92060.06,1,1,0,147222.95,1,1,0.849
566,15806967,778,France,Female,65,7,0.0,1,1,1,77867.23,0,0,0.6158
567,15800890,554,France,Female,45,6,0.0,2,1,1,181204.5,0,0,0.8473
568,15571869,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1,1,0.9194
569,15809654,707,France,Female,46,7,127476.73,2,1,1,146011.55,0,0,0.7196
570,15670755,650,France,Male,60,8,0.0,2,1,1,102925.76,0,0,0.8813
571,15710375,641,France,Male,41,6,0.0,2,1,0,65396.79,0,0,0.9131
572,15771383,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0,1,0.8649
573,15799042,611,France,Male,38,7,0.0,1,1,1,63202.0,0,0,0.7451
574,15607690,689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0,1,0.5017
575,15700710,490,France,Female,37,3,116465.53,1,0,1,24435.77,0,0,0.7508
576,15643439,537,France,Male,47,10,0.0,2,0,1,25482.62,0,0,0.874
577,15802351,755,Germany,Female,33,6,90560.3,2,1,1,42607.69,0,0,0.8751
578,15606436,500,Spain,Male,38,7,0.0,2,0,0,192013.23,0,0,0.9618
579,15712264,713,France,Female,39,10,0.0,2,1,1,126263.97,0,0,0.92
580,15641934,749,Spain,Female,46,9,66582.81,1,1,0,78753.12,1,1,0.8138
581,15679813,727,Spain,Male,28,1,0.0,1,1,0,40357.39,0,0,0.7202
582,15793901,639,France,Female,27,2,0.0,2,0,0,125244.18,0,0,0.9242
583,15699225,757,France,Male,46,0,0.0,2,1,0,37460.05,0,0,0.7281
584,15807221,555,Spain,Male,21,1,0.0,2,0,0,103901.35,0,0,0.9692
585,15664204,706,Spain,Male,29,2,0.0,2,1,1,18255.51,0,0,0.9722
586,15565701,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0,0,0.5088
587,15691950,591,France,Male,49,3,0.0,2,1,0,50123.44,0,0,0.6963
588,15767818,640,France,Male,55,10,132436.34,1,1,0,978.66,0,1,0.8255
589,15644724,472,France,Male,31,4,58662.92,2,0,1,73322.0,0,0,0.9615
590,15661526,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0,0,0.8823
591,15611905,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0,0,0.6215
592,15565779,627,Germany,Female,30,6,57809.32,1,1,0,188258.49,0,0,0.6309
593,15769246,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1,1,0.9292
594,15623062,660,Germany,Male,24,5,85089.3,1,1,1,71638.0,0,0,0.8587
595,15578835,675,Spain,Female,50,1,133204.91,1,0,1,8270.06,0,0,0.522
596,15673693,682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0,0.8059
597,15641773,580,Germany,Male,45,2,179334.83,2,1,1,169303.65,0,0,0.8238
598,15770811,519,France,Male,36,9,0.0,2,0,1,145562.4,0,0,0.9624
599,15732643,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1,1,0.5592
600,15569274,678,Germany,Male,49,2,116933.11,1,1,0,195053.58,1,1,0.8583
601,15676513,601,Germany,Male,35,8,71553.83,1,1,0,177384.45,0,0,0.6051
602,15667215,678,France,Male,31,2,0.0,2,1,1,58803.28,0,0,0.9723
603,15638329,522,Germany,Male,25,1,111432.13,1,1,1,168683.57,0,0,0.7711
604,15654000,705,France,Female,35,5,0.0,1,1,0,133991.11,1,0,0.5275
605,15756301,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0,0,0.6993
606,15718289,553,Germany,Male,46,3,82291.1,1,1,0,112549.99,1,1,0.7849
607,15789974,713,France,Male,33,6,94598.48,1,0,0,197519.66,1,0,0.8042
608,15595303,736,Germany,Male,46,5,130812.91,1,1,1,77981.54,1,1,0.65
609,15674000,645,France,Male,44,10,0.0,2,0,1,166707.22,0,0,0.9071
610,15663312,494,France,Female,35,9,112727.06,2,1,0,183752.91,0,0,0.8651
611,15626452,711,Spain,Male,32,5,0.0,2,1,1,147720.27,0,0,0.9712
612,15800049,728,Spain,Female,43,5,0.0,1,1,1,120088.17,0,0,0.5061
613,15607133,717,Spain,Female,49,1,110864.38,2,1,1,124532.9,1,0,0.7009
614,15694143,686,France,Female,41,10,0.0,1,1,0,133086.45,0,1,0.6495
615,15590234,697,France,Female,42,1,0.0,1,1,0,1262.83,1,1,0.5711
616,15586300,615,France,Male,66,7,0.0,2,1,1,74580.8,0,0,0.9558
617,15679622,602,France,Male,35,8,0.0,1,1,1,22499.29,0,0,0.7688
618,15657306,567,France,Female,47,2,0.0,1,0,0,110900.43,1,1,0.8454
619,15805312,607,France,Male,45,7,123859.6,1,0,1,113051.57,0,0,0.5889
620,15715047,640,Spain,Male,43,9,172478.15,1,1,0,191084.4,1,1,0.5746
621,15735270,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1,1,0.7889
622,15766741,525,France,Male,36,2,114628.4,1,0,1,168290.06,0,0,0.8182
623,15610156,637,France,Male,40,2,133463.1,1,0,1,93165.34,0,0,0.7178
624,15752137,648,France,Male,33,7,134944.0,1,1,1,117036.38,0,0,0.8371
625,15611699,641,France,Female,40,7,0.0,1,1,0,126996.67,0,1,0.6438
626,15566790,598,France,Male,28,8,129991.76,2,0,1,46041.08,0,0,0.96
627,15814519,648,France,Female,37,7,0.0,2,1,0,194238.92,0,0,0.9214
628,15619898,785,France,Male,55,5,0.0,2,1,1,7008.65,0,0,0.9075
629,15569451,463,France,Male,35,2,101257.16,1,1,1,118113.64,0,0,0.8399
630,15704586,758,France,Female,42,7,0.0,2,0,1,76209.56,0,0,0.9019
631,15721592,665,France,Female,38,5,0.0,2,1,0,156439.56,0,0,0.8926
632,15770516,616,Spain,Female,44,7,193213.02,2,1,1,137392.77,0,0,0.7613
633,15579787,686,France,Male,39,4,0.0,2,1,0,155023.93,0,0,0.9356
634,15760446,598,France,Female,64,9,0.0,1,0,1,13181.37,1,0,0.6284
635,15641655,700,France,Female,26,2,0.0,2,0,0,50051.42,0,0,0.9304
636,15733460,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0,0,0.9665
637,15700752,545,France,Female,32,6,0.0,2,1,1,52067.37,0,0,0.9405
638,15603846,711,Spain,Male,37,2,0.0,2,1,0,83978.86,1,0,0.9516
639,15788022,802,Germany,Female,41,4,90757.64,2,0,1,169183.66,0,0,0.8368
640,15785170,850,Germany,Female,32,0,116968.91,1,0,0,175094.62,0,1,0.5007
641,15692259,695,France,Female,29,9,0.0,2,1,0,111565.45,0,0,0.9108
642,15583576,671,France,Male,30,2,0.0,1,0,1,102057.86,0,0,0.833
643,15656901,615,France,Male,59,8,0.0,2,1,1,165576.55,0,0,0.8813
644,15693199,739,France,Female,37,8,0.0,2,1,0,191557.1,1,0,0.9095
645,15745452,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0,1,0.6269
646,15695339,517,Germany,Male,53,0,109172.88,1,1,0,54676.1,1,1,0.9514
647,15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1,1,0.6666
648,15718454,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0,0,0.7487
649,15766659,525,Spain,Male,33,5,0.0,2,1,0,161002.29,0,0,0.9524
650,15648064,649,France,Male,33,2,0.0,2,1,0,2010.98,0,0,0.9675
651,15791674,846,France,Female,34,10,142388.61,2,0,1,68393.64,1,0,0.9052
652,15753566,806,France,Female,32,3,63763.49,1,1,0,156593.09,0,0,0.6329
